Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Revenue per Unit,Discount_Level,Order Size,Is_Profitable,High_Value_Order,On_Time_Shipping,Year,Month,Quarter,Weekday
CA-2016-129903,2016-12-01,2016-12-04,3,Second Class,GZ-14470,Gary Zandusky,Consumer,Central,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,49.0,5.98,Low,Medium,True,False,True,2016,12,4,Thursday
US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,-11.25,39.82,Medium,Large,False,False,True,2015,11,4,Friday
US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,West,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,-3.75,34.12,Medium,Medium,False,False,True,2015,11,4,Friday
US-2015-156867,2015-11-13,2015-11-17,4,Standard Class,LC-16870,Lena Cacioppo,Consumer,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-70.0,12.29,High,Medium,False,False,True,2015,11,4,Friday
CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,23.75,9.26,Medium,Large,True,False,True,2017,11,4,Thursday
CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,South,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,7.5,27.99,Medium,Small,True,False,True,2017,11,4,Thursday
CA-2017-119004,2017-11-23,2017-11-28,5,Standard Class,JM-15250,Janet Martin,Consumer,South,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,32.5,3.3,Medium,Small,True,False,True,2017,11,4,Thursday
CA-2015-129476,2015-10-15,2015-10-20,5,Standard Class,PA-19060,Pete Armstrong,Home Office,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,20.0,67.99,Medium,Medium,True,False,True,2015,10,4,Thursday
CA-2017-146780,2017-12-25,2017-12-30,5,Standard Class,CV-12805,Cynthia Voltz,Corporate,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,26.0,20.98,Low,Small,True,False,True,2017,12,4,Monday
CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,30.0,37.98,Low,Small,True,False,False,2016,11,4,Thursday
CA-2016-128867,2016-11-03,2016-11-10,7,Standard Class,CL-12565,Clay Ludtke,Consumer,Central,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,49.0,4.54,Low,Large,True,False,False,2016,11,4,Thursday
CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,36.25,2.86,Medium,Very Large,True,False,True,2014,8,3,Monday
CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,East,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,35.0,2.36,Medium,Small,True,False,True,2014,8,3,Monday
CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,East,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,31.25,7.99,Medium,Medium,True,False,True,2014,8,3,Monday
CA-2014-115259,2014-08-25,2014-08-27,2,Second Class,RC-19960,Ryan Crowe,Consumer,East,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,33.75,21.74,Medium,Large,True,False,True,2014,8,3,Monday
CA-2015-110457,2015-03-02,2015-03-06,4,Standard Class,DK-13090,Dave Kipp,Consumer,West,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,21.0,262.51,Low,Medium,True,True,True,2015,3,1,Monday
US-2015-136476,2015-04-05,2015-04-10,5,Standard Class,GG-14650,Greg Guthrie,Corporate,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,-73.33,157.79,High,Small,False,False,True,2015,4,2,Sunday
CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,39.0,15.68,Low,Medium,True,False,True,2016,6,2,Sunday
CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,45.0,7.71,Low,Medium,True,False,True,2016,6,2,Sunday
CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,East,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,28.0,37.76,Low,Large,True,False,True,2016,6,2,Sunday
CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,45.0,12.78,Low,Large,True,False,True,2016,6,2,Sunday
CA-2016-103730,2016-06-12,2016-06-15,3,First Class,SC-20725,Steven Cartwright,Consumer,East,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,29.0,9.72,Low,Large,True,False,True,2016,6,2,Sunday
US-2014-152030,2014-12-26,2014-12-28,2,Second Class,AD-10180,Alan Dominguez,Home Office,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,-1.43,200.19,Medium,Medium,False,True,True,2014,12,4,Friday
US-2014-134614,2014-09-20,2014-09-25,5,Standard Class,PF-19165,Philip Fox,Consumer,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,-66.0,102.95,High,Large,False,True,True,2014,9,3,Saturday
US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,-76.67,1.19,High,Small,False,False,False,2017,11,4,Sunday
US-2017-107272,2017-11-05,2017-11-12,7,Standard Class,TS-21610,Troy Staebel,Consumer,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,12.5,34.86,Medium,Large,True,False,False,2017,11,4,Sunday
US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,-11.25,40.71,Medium,Small,False,False,True,2016,11,4,Sunday
US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,11.0,79.52,Low,Medium,True,False,True,2016,11,4,Sunday
US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,-20.0,11.99,High,Medium,False,False,True,2017,2,1,Thursday
US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,East,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,37.5,39.15,Medium,Small,True,False,True,2017,2,1,Thursday
US-2017-164147,2017-02-02,2017-02-05,3,First Class,DW-13585,Dorothy Wardle,Corporate,East,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,32.5,2.38,Medium,Large,True,False,True,2017,2,1,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,48.0,6.68,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,47.0,35.44,Low,Small,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,30.0,2.88,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,49.0,2.01,Low,Small,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,35.0,25.39,Medium,Medium,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,28.0,10.98,Low,Large,True,False,False,2016,10,4,Thursday
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,48.0,3.08,Low,Very Large,True,False,False,2016,10,4,Thursday
CA-2016-110366,2016-09-05,2016-09-07,2,Second Class,JD-15895,Jonathan Doherty,Corporate,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,12.5,41.4,Medium,Small,True,False,True,2016,9,3,Monday
CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,27.0,2.94,Low,Medium,True,False,True,2017,9,3,Monday
CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,47.0,3.62,Low,Medium,True,False,True,2017,9,3,Monday
CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,48.0,47.9,Low,Medium,True,False,True,2017,9,3,Monday
CA-2017-155376,2017-12-22,2017-12-27,5,Standard Class,SG-20080,Sandra Glassco,Consumer,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,26.0,279.81,Low,Medium,True,True,True,2017,12,4,Friday
CA-2015-110744,2015-09-07,2015-09-12,5,Standard Class,HA-14920,Helen Andreada,Consumer,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,3.0,95.99,Low,Large,True,True,True,2015,9,3,Monday
CA-2014-110072,2014-10-22,2014-10-28,6,Standard Class,MG-17680,Maureen Gastineau,Home Office,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,13.75,23.47,Medium,Medium,True,False,False,2014,10,4,Wednesday
CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,27.0,34.95,Low,Very Large,True,False,True,2016,12,4,Monday
CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,4.0,49.99,Low,Medium,True,False,True,2016,12,4,Monday
CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,30.0,243.98,Low,Large,True,True,True,2016,12,4,Monday
CA-2016-114489,2016-12-05,2016-12-09,4,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,47.0,34.31,Low,Medium,True,False,True,2016,12,4,Monday
CA-2016-158834,2016-03-13,2016-03-16,3,First Class,TW-21025,Tamara Willingham,Home Office,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,11.25,31.58,Medium,Medium,True,False,True,2016,3,1,Sunday
CA-2016-158834,2016-03-13,2016-03-16,3,First Class,TW-21025,Tamara Willingham,Home Office,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,7.5,101.59,Medium,Small,True,False,True,2016,3,1,Sunday
CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,45.0,8.34,Low,Large,True,False,True,2015,5,2,Sunday
CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,46.0,26.38,Low,Medium,True,False,True,2015,5,2,Sunday
CA-2015-124919,2015-05-31,2015-06-02,2,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,26.0,13.48,Low,Large,True,False,True,2015,5,2,Sunday
CA-2015-118948,2015-05-28,2015-06-03,6,Standard Class,NK-18490,Neil Knudson,Home Office,West,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,27.0,2.21,Low,Medium,True,False,False,2015,5,2,Thursday
CA-2014-104269,2014-03-01,2014-03-06,5,Second Class,DB-13060,Dave Brooks,Consumer,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,11.25,228.78,Medium,Small,True,False,True,2014,3,1,Saturday
CA-2016-114104,2016-11-20,2016-11-24,4,Standard Class,NP-18670,Nora Paige,Consumer,Central,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,47.0,7.31,Low,Small,True,False,True,2016,11,4,Sunday
CA-2016-114104,2016-11-20,2016-11-24,4,Standard Class,NP-18670,Nora Paige,Consumer,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,25.0,134.99,Low,Large,True,True,True,2016,11,4,Sunday
CA-2016-162733,2016-05-11,2016-05-12,1,First Class,TT-21070,Ted Trevino,Consumer,West,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,45.0,5.98,Low,Small,True,False,True,2016,5,2,Wednesday
CA-2015-119697,2015-12-28,2015-12-31,3,Second Class,EM-13960,Eric Murdock,Consumer,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2.5,27.19,Medium,Small,True,False,True,2015,12,4,Monday
CA-2016-154508,2016-11-16,2016-11-20,4,Standard Class,RD-19900,Ruben Dartt,Consumer,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,47.0,5.68,Low,Medium,True,False,True,2016,11,4,Wednesday
CA-2016-113817,2016-11-07,2016-11-11,4,Standard Class,MJ-17740,Max Jones,Consumer,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,35.0,13.84,Medium,Small,True,False,True,2016,11,4,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,27.5,3.31,Medium,Medium,True,False,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,-16.67,1019.99,High,Large,False,True,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,-21.25,91.98,Medium,Medium,False,False,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,-1.43,193.34,Medium,Large,False,True,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,21.25,5.34,Medium,Large,True,False,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,-255.0,35.6,High,Medium,False,False,True,2014,9,3,Monday
CA-2014-139892,2014-09-08,2014-09-12,4,Standard Class,BM-11140,Becky Martin,Consumer,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,6.25,47.99,Medium,Medium,True,False,True,2014,9,3,Monday
CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,9.8418,47.0,6.98,Low,Medium,True,False,True,2014,8,3,Tuesday
CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,48.0,55.48,Low,Small,True,False,True,2014,8,3,Tuesday
CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,6.25,48.59,Medium,Large,True,False,True,2014,8,3,Tuesday
US-2014-100853,2014-09-14,2014-09-19,5,Standard Class,JB-15400,Jennifer Braxton,Corporate,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,-250.0,26.22,High,Small,False,False,True,2014,9,3,Sunday
US-2014-100853,2014-09-14,2014-09-19,5,Standard Class,JB-15400,Jennifer Braxton,Corporate,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,32.5,5.04,Medium,Medium,True,False,True,2014,9,3,Sunday
US-2017-152366,2017-04-21,2017-04-25,4,Second Class,SJ-20500,Shirley Jackson,Consumer,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,-250.0,24.32,High,Medium,False,False,True,2017,4,2,Friday
US-2015-101511,2015-11-21,2015-11-23,2,Second Class,JE-15745,Joel Eaton,Consumer,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,-2.86,56.69,Medium,Large,False,False,True,2015,11,4,Saturday
US-2015-101511,2015-11-21,2015-11-23,2,Second Class,JE-15745,Joel Eaton,Consumer,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,-23.75,3.18,Medium,Medium,False,False,True,2015,11,4,Saturday
CA-2015-137225,2015-12-15,2015-12-19,4,Standard Class,JK-15640,Jim Kriz,Home Office,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,43.0,3.28,Low,Small,True,False,True,2015,12,4,Tuesday
CA-2014-166191,2014-12-05,2014-12-09,4,Second Class,DK-13150,David Kendrick,Corporate,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,7.5,12.41,Medium,Small,True,False,True,2014,12,4,Friday
CA-2014-166191,2014-12-05,2014-12-09,4,Second Class,DK-13150,David Kendrick,Corporate,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,18.75,58.39,Medium,Large,True,False,True,2014,12,4,Friday
CA-2014-158274,2014-11-19,2014-11-24,5,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,26.0,125.99,Low,Medium,True,True,True,2014,11,4,Wednesday
CA-2014-158274,2014-11-19,2014-11-24,5,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,28.0,29.99,Low,Medium,True,False,True,2014,11,4,Wednesday
CA-2014-158274,2014-11-19,2014-11-24,5,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,25.0,14.5,Low,Small,True,False,True,2014,11,4,Wednesday
CA-2016-105018,2016-11-28,2016-12-02,4,Standard Class,SK-19990,Sally Knutson,Consumer,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,48.0,3.58,Low,Small,True,False,True,2016,11,4,Monday
CA-2014-123260,2014-08-26,2014-08-30,4,Standard Class,FM-14290,Frank Merwin,Home Office,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,13.0,22.1,Low,Large,True,False,True,2014,8,3,Tuesday
CA-2016-157000,2016-07-16,2016-07-22,6,Standard Class,AM-10360,Alice McCarthy,Corporate,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,10.0,12.41,Medium,Medium,True,False,False,2016,7,3,Saturday
CA-2016-157000,2016-07-16,2016-07-22,6,Standard Class,AM-10360,Alice McCarthy,Corporate,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,31.25,6.67,Medium,Medium,True,False,False,2016,7,3,Saturday
CA-2015-102281,2015-10-12,2015-10-14,2,First Class,MP-17470,Mark Packer,Home Office,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,12.5,224.78,Medium,Medium,True,True,True,2015,10,4,Monday
CA-2015-102281,2015-10-12,2015-10-14,2,First Class,MP-17470,Mark Packer,Home Office,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,28.0,11.96,Low,Large,True,False,True,2015,10,4,Monday
CA-2015-102281,2015-10-12,2015-10-14,2,First Class,MP-17470,Mark Packer,Home Office,East,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,48.0,6.48,Low,Large,True,False,True,2015,10,4,Monday
